Area;Perimeter;MajorAxisLength;MinorAxisLength;AspectRation;Eccentricity;ConvexArea;EquivDiameter;Extent;Solidity;roundness;Compactness;ShapeFactor1;ShapeFactor2;ShapeFactor3;ShapeFactor4;Class
21602;558,343;208,5232304;132,1875207;1,577480455;0,77339676;21932;165,8448692;0,745282042;0,984953493;0,870766423;0,795330424;0,009652959;0,002382487;0,632550483;0,997836024;DERMASON
37054;714,082;266,6096158;177,1924391;1,504633138;0,747187025;37411;217,2063951;0,776813417;0,990457352;0,913164016;0,814698279;0,007195164;0,001955274;0,663733286;0,998675097;DERMASON
24667;591,758;214,5327994;148,5503059;1,444176086;0,72147898;25110;177,2202016;0,701684019;0,982357626;0,8851929;0,82607509;0,008697158;0,002498246;0,682400054;0,98550584;DERMASON
35240;697,995;251,5585481;178,7095536;1,40763906;0,703788679;35620;211,8229486;0,763034817;0,989331836;0,9089524;0,84204234;0,007138438;0,002213699;0,709035303;0,998065788;DERMASON
25952;604,386;228,4588075;144,7934815;1,577825225;0,773510277;26251;181,7776462;0,728906864;0,988609958;0,89279532;0,795669242;0,008803129;0,002176442;0,633089543;0,998904651;DERMASON
30573;661,776;260,1477983;149,9551614;1,73483724;0,817151505;30901;197,2986381;0,65961165;0,989385457;0,877255085;0,758409794;0,00850907;0,001736511;0,575185415;0,997853079;DERMASON
37885;720,469;269,5969499;179,1802581;1,504613024;0,747179122;38301;219,6285049;0,720548518;0,989138665;0,917163067;0,814655006;0,007116192;0,001933403;0,663662779;0,99855566;DERMASON
28819;637,061;240,712885;153,1319163;1,571931514;0,771557137;29320;191,55545;0,741458269;0,982912688;0,892332546;0,795783948;0,008352576;0,002066241;0,633272092;0,995460359;DERMASON
31913;654,952;244,1220484;166,7432158;1,464059855;0,730388277;32221;201,5760243;0,741972984;0,990441017;0,934885773;0,825718225;0,007649611;0,002193545;0,681810586;0,998211508;DERMASON
32897;678,629;246,9204785;170,4400074;1,448723702;0,723558804;33261;204,6601117;0,726411553;0,989056252;0,897638208;0,828850296;0,007505866;0,002185169;0,686992813;0,995262771;DERMASON
28735;626,796;237,5535597;154,265672;1,539899037;0,760452787;29049;191,2760788;0,797397047;0,989190678;0,919112416;0,805191381;0,008267046;0,002143515;0,64833316;0,998367608;DERMASON
33767;687,552;257,4015727;167,8300362;1,533703851;0,758204898;34158;207,3486911;0,707903564;0,988553194;0,897617358;0,805545549;0,007622874;0,001979971;0,648903631;0,995225997;DERMASON
38441;740,082;290,2403582;168,9692311;1,717711303;0,813067085;38777;221,234268;0,779657236;0,99133507;0,881951814;0,762245021;0,007550281;0,001572249;0,581017472;0,99802028;DERMASON
32507;674,634;252,3741389;164,4122664;1,535007968;0,758680908;32883;203,443353;0,743017143;0,98856552;0,897532752;0,806118067;0,007763686;0,002022285;0,649826338;0,997488606;DERMASON
34955;696,192;255,6482989;174,6651336;1,463648146;0,730208557;35452;210,9646612;0,801793743;0,985981045;0,906277324;0,825214414;0,00731364;0,002092091;0,68097883;0,996713401;DERMASON
37445;727,189;274,5401485;174,0813783;1,577079359;0,773264583;37836;218,3493869;0,772093695;0,989665927;0,889834208;0,795327707;0,007331824;0,001809574;0,632546162;0,997575496;DERMASON
35217;715,405;275,5889968;163,1102827;1,6895869;0,806040304;35746;211,7538124;0,697021277;0,985201141;0,864685705;0,768368167;0,007825454;0,001682545;0,59038964;0,997514602;DERMASON
30609;649,193;238,8592449;163,4631431;1,461242212;0,729154384;30969;197,4147645;0,742792662;0,988375472;0,912664901;0,826489946;0,007803563;0,002246068;0,683085631;0,998153559;DERMASON
25927;602,169;230,7090129;143,4895673;1,607845206;0,783056624;26256;181,6900704;0,791736648;0,987469531;0,898515025;0,78752914;0,008898408;0,002111342;0,620202146;0,997189047;DERMASON
28911;618,046;218,624846;168,8209692;1,295010016;0,63538586;29182;191,8609613;0,813706727;0,990713453;0,951111379;0,877580773;0,007561995;0,002766716;0,770148013;0,997349391;DERMASON
39659;742,829;280,2756751;180,6504477;1,551480656;0,764565886;40165;224,7118313;0,736499034;0,987401967;0,903179191;0,801752886;0,007067139;0,001801298;0,642807689;0,997303696;DERMASON
39127;768,735;268,8967365;186,7196758;1,440109273;0,719597176;39977;223,1995602;0,790827876;0,978737774;0,832018734;0,830056783;0,006872409;0,002012426;0,688994264;0,992227028;DERMASON
23307;579,979;228,9675009;129,7481935;1,764706657;0,823947311;23567;172,2654756;0,802140694;0,988967624;0,870706332;0,752357758;0,00982398;0,001941623;0,566042196;0,998898431;DERMASON
25537;597,771;229,8323892;141,7851431;1,620990636;0,787036283;25884;180,3183802;0,722200226;0,986594035;0,898069726;0,784564703;0,008999976;0,002103469;0,615541774;0,997787451;DERMASON
38071;717,993;264,2306153;183,7717131;1,43781984;0,718528586;38445;220,1669882;0,797081423;0,990271817;0,928033659;0,833237996;0,00694047;0,002063692;0,694285557;0,998257549;DERMASON
40111;757,236;289,8581595;177,1040652;1,636654467;0,791628652;40573;225,9887417;0,73172556;0,988613117;0,879044474;0,779652855;0,007226401;0,00164705;0,607858575;0,994854452;DERMASON
24479;584,661;219,812534;142,3045242;1,544663006;0,76215856;24836;176,5435663;0,758662369;0,985625705;0,899902143;0,803155139;0,008979637;0,002304816;0,645058178;0,996397503;DERMASON
27656;615,615;228,9305673;154,1616638;1,485003221;0,739279041;27997;187,6505072;0,801716141;0,987820124;0,9170243;0,819683057;0,00827779;0,002305038;0,671880314;0,99774443;DERMASON
23288;558,113;207,567738;143,085693;1,450653336;0,724433616;23545;172,1952453;0,80458817;0,989084731;0,939502152;0,829585787;0,008913077;0,00260407;0,688212579;0,998357873;DERMASON
33125;678,046;251,3819485;168,7421694;1,489739935;0,741223692;33533;205,3681083;0,806314201;0,987832881;0,905414477;0,816956466;0,007588889;0,002085228;0,667417868;0,994279051;DERMASON
37528;735,285;264,8035443;181,0498978;1,4625998;0,729750045;38049;218,5912478;0,750454936;0,98630713;0,872275895;0,8254846;0,007056159;0,002021082;0,681424825;0,996651813;DERMASON
25404;584,604;211,2019292;153,3860687;1,376930323;0,687427339;25737;179,8482065;0,743046009;0,987061429;0,934089312;0,85154623;0,008313727;0,00269655;0,725130981;0,998454837;DERMASON
34495;706,993;265,9185663;166,4407707;1,59767685;0,779896259;34924;209,5719401;0,752705769;0,987716184;0,867232981;0,788105709;0,007708902;0,001834468;0,621110608;0,99233404;DERMASON
32757;687,218;270,5807894;154,4605336;1,751779455;0,82105568;33093;204,2241606;0,807140745;0,989846795;0,871615475;0,754762232;0,008260243;0,001653534;0,569666027;0,997929243;DERMASON
39588;728,106;262,788948;192,125264;1,367800062;0,682269243;39978;224,5105946;0,768400621;0,990244635;0,938391804;0,85433804;0,006638096;0,002181435;0,729893486;0,998348355;DERMASON
29513;646,689;243,9750274;155,3809161;1,570173696;0,770969378;29885;193,8481846;0,722720149;0,987552284;0,886813456;0,794541092;0,008266697;0,00203225;0,631295546;0,991243662;DERMASON
26724;605,805;223,6799618;153,1847776;1,460197059;0,728694342;27029;184,4615233;0,691185599;0,988715824;0,915051675;0,82466718;0,008370003;0,002387922;0,680075958;0,993044914;DERMASON
24190;572,586;205,6501386;150,6131453;1,365419587;0,680900851;24510;175,4983321;0,7792668;0,986944104;0,927180485;0,853383;0,008501453;0,002781306;0,728262544;0,994383942;DERMASON
30328;640,099;232,118192;166,745123;1,392053859;0,695668445;30683;196,5065111;0,742750784;0,988430075;0,930163595;0,846579535;0,007653594;0,002425025;0,71669691;0,997680699;DERMASON
30455;659,854;250,9167134;155,1456934;1,617297316;0,785929985;30828;196,9175217;0,736535345;0,98790061;0,878967385;0,784792368;0,008238933;0,001927835;0,615899061;0,996091898;DERMASON
25507;598,818;225,4114379;144,6482345;1,55834213;0,766949377;25871;180,2124332;0,759136905;0,985930192;0,893880685;0,799482204;0,008837238;0,002227058;0,639171794;0,996048335;DERMASON
37873;728,892;270,906835;178,8882121;1,514391764;0,75097458;38252;219,5937187;0,736112731;0,990092021;0,895804428;0,810587591;0,007153033;0,00190489;0,657052242;0,995034504;DERMASON
35197;700,976;263,1297559;170,888144;1,539777715;0,760409089;35571;211,6936755;0,701526748;0,989485817;0,900138245;0,804521993;0,007475914;0,001931949;0,647255637;0,996629805;DERMASON
34970;698,053;259,9372371;171,5361346;1,515349741;0,751341438;35414;211,0099213;0,77365545;0,987462585;0,901838352;0,811772579;0,007433149;0,001991087;0,65897472;0,998577171;DERMASON
33226;676,869;255,1960511;165,9358357;1,537920064;0,759738401;33569;205,6809595;0,716602683;0,98978224;0,911336315;0,805972344;0,007680613;0,0019992;0,64959142;0,999019678;DERMASON
38322;731,614;273,1869248;178,9159781;1,526900658;0,755696955;38754;220,8915703;0,768468758;0,988852764;0,899692325;0,808572996;0,007128723;0,001879613;0,65379029;0,998272824;DERMASON
32898;676,984;244,5141073;171,9040188;1,422387382;0,711146988;33296;204,6632223;0,705239239;0,988046612;0,90203326;0,837020099;0,007432492;0,00225039;0,700602646;0,996528364;DERMASON
32714;666,213;247,2244903;168,6270325;1,46610236;0,731276989;33076;204,0900744;0,766351199;0,989055509;0,926226724;0,825525312;0,007557146;0,002165006;0,68149204;0,999137089;DERMASON
33029;694,109;270,4288359;155,9618807;1,733941876;0,81694146;33482;205,0703024;0,758920981;0,986470342;0,861489399;0,758315221;0,008187618;0,001670077;0,575041974;0,997089359;DERMASON
29184;637,004;235,5254125;157,9421877;1,491212803;0,741823571;29603;192,7646826;0,735632184;0,985846029;0,903795889;0,818445367;0,008070361;0,002233734;0,669852819;0,9988931;DERMASON
23687;573,605;213,4650262;141,4477461;1,509144063;0,748949338;23983;173,6641157;0,737223778;0,987657924;0,904678079;0,813548331;0,009011906;0,002435173;0,661860886;0,998843427;DERMASON
31762;662,124;248,1775532;163,5682922;1,517271776;0,752074849;32109;201,0985689;0,708561995;0,989193061;0,910414247;0,810301199;0,007813663;0,002077879;0,656588033;0,996222491;DERMASON
26849;597,794;213,151365;160,702667;1,326371049;0,656946907;27159;184,8924242;0,807950408;0,988585736;0,944136691;0,86742313;0,007938894;0,00277245;0,752422887;0,997991934;DERMASON
28736;646,635;246,1159663;148,9879431;1,65191868;0,79595433;29138;191,279407;0,800245064;0,986203583;0,863610201;0,777192191;0,008564726;0,001927556;0,604027701;0,997804643;DERMASON
34961;689,99;248,6870586;179,2903659;1,387063144;0,692989464;35316;210,9827664;0,769371273;0,989947899;0,922801129;0,848386593;0,007113271;0,00227313;0,719759811;0,998352307;DERMASON
27501;607,532;224,8741739;156,2300701;1,439378308;0,719256725;27805;187,1239181;0,720865007;0,989066715;0,936310802;0,832127206;0,008176945;0,002418409;0,692435687;0,996676908;DERMASON
35060;690,528;256,6835868;174,199042;1,473507453;0,734459216;35349;211,281278;0,762124209;0,99182438;0,923972805;0,823119548;0,007321266;0,002073087;0,67752579;0,998339302;DERMASON
29162;653,27;242,7035113;153,7599865;1,578456898;0,773718022;29651;192,6920123;0,693920286;0,983508145;0,858700549;0,793939945;0,008322595;0,002039807;0,630340636;0,994965524;DERMASON
27353;652,432;225,3461477;155,3221377;1,450830841;0,724513861;28126;186,6197237;0,789818665;0,972516533;0,80750333;0,828146944;0,008238444;0,002390312;0,685827362;0,995019488;DERMASON
32743;693,638;260,359802;160,5226333;1,621950728;0,78732238;33290;204,1805143;0,763240093;0,983568639;0,855189928;0,784224418;0,007951617;0,001855225;0,615007939;0,997512574;DERMASON
40390;729,154;258,9370128;199,1531789;1,300190206;0,639106514;40689;226,7733344;0,742681671;0,992651577;0,954652231;0,875785706;0,006410919;0,002326438;0,767000602;0,997246671;DERMASON
37894;719,216;267,5446754;180,9072851;1,478904928;0,73674014;38235;219,6545909;0,815556129;0,99108147;0,920580209;0,821001541;0,007060344;0,001978707;0,674043531;0,9968463;DERMASON
37783;725,097;276,5671888;174,2024924;1,587619011;0,776697299;38182;219,3326463;0,770358439;0,98955005;0,903054759;0,79305375;0,007319884;0,001786054;0,628934251;0,998507973;DERMASON
38819;717,192;259,0951011;191,207899;1,355043921;0,674818801;39207;222,3193331;0,779560607;0,990103808;0,94838207;0,858060736;0,00667444;0,002231859;0,736268227;0,997675784;DERMASON
26564;605,984;220,3652256;154,06486;1,430340608;0,714990494;26874;183,908497;0,703533026;0,988464687;0,90903587;0,834562243;0,008295634;0,002482357;0,696494138;0,996223849;DERMASON
34397;681,261;248,865816;176,3313768;1,411352991;0,705670686;34709;209,2740324;0,725185529;0,991010977;0,931329533;0,840911121;0,007235102;0,002231644;0,707131514;0,998012177;DERMASON
24171;569,727;207,6817145;148,3817131;1,399644944;0,699669231;24478;175,4293962;0,728612769;0,987458126;0,935773795;0,844703139;0,008592185;0,00269836;0,713523393;0,998679409;DERMASON
30950;664,641;256,7604858;153,8983449;1,668377174;0,800460994;31251;198,5113697;0,784895516;0,990368308;0,880432896;0,773138316;0,008295977;0,001828421;0,597742856;0,997260537;DERMASON
29123;626,011;229,1810558;162,0426957;1,414325125;0,707162554;29432;192,5631202;0,797628177;0,989501223;0,933860584;0,840222677;0,007869418;0,002419357;0,705974147;0,998476973;DERMASON
32708;680,721;259,8021476;161,0423351;1,613253729;0,784708236;33247;204,0713577;0,698888889;0,983788011;0,887003954;0,78548757;0,007943077;0,001865202;0,616990723;0,995362585;DERMASON
33026;677,312;256,758086;164,1744967;1,563934053;0,768863332;33373;205,060989;0,756089744;0,989602373;0,904666066;0,798654454;0,007774423;0,001951118;0,637848937;0,997553673;DERMASON
35202;698,174;265,0585583;169,5227481;1,563557465;0,76873523;35483;211,7087113;0,702718888;0,992080715;0,90750674;0,7987243;0,007529645;0,001890348;0,637960507;0,997487913;DERMASON
33468;683,722;255,9969811;166,8002313;1,534751955;0,758587581;33849;206,4286344;0,706075949;0,988744128;0,899664359;0,806371362;0,007649007;0,001994919;0,650234774;0,99794909;DERMASON
27647;611,382;228,990404;153,8789671;1,48812023;0,740561387;27973;187,6199715;0,785760978;0,988345905;0,929464014;0,819335519;0,008282649;0,002302482;0,671310693;0,998991022;DERMASON
29495;631,626;227,8184094;165,4037898;1,377346974;0,687659366;29906;193,7890615;0,784775436;0,986256938;0,929048244;0,850629508;0,007723967;0,002494491;0,72357056;0,996607721;DERMASON
31745;660,531;251,4502982;161,0402564;1,561412679;0,768003473;32091;201,0447446;0,81141528;0,989218161;0,914321192;0,799540689;0,007920942;0,001996728;0,639265313;0,998156965;DERMASON
25642;589,767;212,2822111;154,5115643;1,373892059;0,685726591;26006;180,6887058;0,71569722;0,98600323;0,926404857;0,851172149;0,008278692;0,002680471;0,724494027;0,995376591;DERMASON
32052;666,57;249,7227831;164,4658;1,518387307;0,752498911;32443;202,0145388;0,734783705;0,987948094;0,906511819;0,808955179;0,007791176;0,002058167;0,654408482;0,993645533;DERMASON
25597;599,802;226,0067735;144,8345563;1,560447861;0,767673085;25898;180,5300879;0,806153943;0,988377481;0,894093862;0,798781758;0,008829424;0,002217301;0,638052297;0,995647342;DERMASON
30708;659,27;250,6504374;156,5493905;1,601094942;0,780966767;31070;197,7337602;0,694515436;0,98834889;0,887840125;0,788882566;0,008162382;0,001950052;0,622335703;0,996418546;DERMASON
31258;657,511;239,9123315;166,378725;1,441965201;0,72045854;31641;199,4966709;0,780669331;0,987895452;0,908583834;0,831539878;0,00767523;0,00226362;0,691458569;0,997059194;DERMASON
33911;686,717;260,061908;166,5262932;1,561686765;0,768097193;34270;207,7903419;0,742587483;0,989524365;0,903638786;0,799003374;0,007668954;0,001928015;0,638406391;0,996990812;DERMASON
24046;573,722;209,4120245;146,6914134;1,427568388;0,713660415;24361;174,9751928;0,708694371;0,987069496;0,918014835;0,835554659;0,008708809;0,002618412;0,698151589;0,996659138;DERMASON
36230;704,574;261,9357694;176,5242937;1,483851112;0,738802447;36589;214,7777193;0,704178814;0,990188308;0,917117482;0,819963305;0,007229803;0,002015969;0,672339822;0,997652192;DERMASON
28194;634,778;227,0370844;159,0118204;1,427800045;0,713771954;28708;189,4669251;0,768061458;0,982095583;0,879271155;0,834519725;0,008052674;0,002409164;0,696423171;0,994353035;DERMASON
24425;579,59;216,6100061;143,9506413;1,504751935;0,747233693;24744;176,3487337;0,803877041;0,987107986;0,913697989;0,814130136;0,008868373;0,00240325;0,662807879;0,997361438;DERMASON
25098;581,869;207,7521342;154,4272061;1,34530786;0,668931245;25444;178,7617579;0,716676185;0,986401509;0,931533631;0,860456903;0,008277637;0,002798998;0,740386081;0,996047215;DERMASON
35858;714,124;276,1287602;166,1544695;1,661879822;0,798700908;36348;213,672234;0,703718968;0,986519203;0,883585681;0,773813759;0,007700618;0,001703143;0,598787734;0,995113253;DERMASON
31611;655,395;247,5684815;163,1310109;1,517605268;0,752201747;31879;200,6199772;0,801394347;0,991593212;0,924787287;0,810361545;0,007831719;0,002083302;0,656685834;0,996589881;DERMASON
30090;644,68;237,6355399;161,7764635;1,468912935;0,732492089;30455;195,7339467;0,712627889;0,988015104;0,909795234;0,823672868;0,007897492;0,002242271;0,678436994;0,996564876;DERMASON
33552;679,815;254,0594706;168,8456593;1,504684643;0,74720726;33963;206,6875255;0,802199641;0,987898596;0,91231915;0,813539936;0,007572111;0,002046031;0,661847228;0,99587136;DERMASON
26496;604,717;220,7736963;153,5778553;1,437536003;0,718395638;26830;183,6729566;0,731045139;0,987551249;0,910512314;0,831951268;0,008332341;0,002462285;0,692142913;0,994980356;DERMASON
28654;636,062;236,7389484;154,5394214;1,531900056;0,757544004;29012;191,0062981;0,690541029;0,987660279;0,890012732;0,806822449;0,008261986;0,002159614;0,650962464;0,997209436;DERMASON
26168;601,464;218,9375896;152,8051196;1,432789622;0,716157046;26520;182,5325516;0,789929665;0,986726998;0,908994214;0,833719563;0,008366615;0,002493501;0,69508831;0,995915318;DERMASON
34495;683,225;253,374587;173,69329;1,458747122;0,728054007;34812;209,5719401;0,797572254;0,990893945;0,92862103;0,827122967;0,007345255;0,00212064;0,684132403;0,997976174;DERMASON
32363;666,115;244,7720092;168,6752973;1,451143191;0,724654972;32720;202,9922446;0,736258986;0,989089242;0,916558544;0,82931151;0,007563329;0,002206803;0,687757581;0,998034731;DERMASON
41643;768,896;303,1101621;175,3556847;1,72854483;0,815667277;42039;230,2640101;0,737958533;0,990580176;0,885149584;0,759671034;0,007278778;0,001495342;0,577100079;0,997543358;DERMASON
33946;696,486;273,6432785;158,5030844;1,726422419;0,815162372;34289;207,8975459;0,66755816;0,989996792;0,879374137;0,759739274;0,008061135;0,001656663;0,577203765;0,996497521;DERMASON
31534;655,093;241,4660024;166,5977529;1,449395314;0,7238638;31893;200,375487;0,733263574;0,988743611;0,923385413;0,829828982;0,007657322;0,00223981;0,68861614;0,998077006;DERMASON
27073;604,727;218,0702417;158,3461335;1,377174401;0,687563298;27423;185,6620968;0,729180134;0,987236991;0,930309655;0,85138667;0,008054898;0,002610641;0,724859261;0,998257619;DERMASON
36132;715,089;268,4672703;171,8213196;1,562479388;0,768367876;36545;214,4870421;0,757484277;0,988698864;0,887936013;0,79893181;0,00743018;0,001867317;0,638292037;0,99731815;DERMASON
33190;681,471;263,7494965;161,0785054;1,637397217;0,791842496;33566;205,5695028;0,816221135;0,988798189;0,898095165;0,779411925;0,007946656;0,001808974;0,607482949;0,994690891;DERMASON
33274;681,892;256,5113796;165,5218787;1,549712833;0,763945441;33685;205,8294746;0,796982036;0,987798723;0,899256707;0,802418493;0,007709064;0,001971447;0,643875438;0,997822029;DERMASON
33429;679,27;249,3812917;171,0141798;1,458249205;0,727833541;33812;206,3083245;0,815500585;0,988672661;0,910433817;0,82728068;0,007460028;0,002155419;0,684393323;0,998016019;DERMASON
22777;563,861;204,878906;141,8015588;1,444828306;0,721778845;23071;170,2955581;0,772049353;0,987256729;0,90024822;0,831201032;0,008994991;0,002648529;0,690895155;0,998224877;DERMASON
36845;712,535;270,5971203;173,6505523;1,5582854;0,766929829;37162;216,5929616;0,791514501;0,991469781;0,911960485;0,800425967;0,007344202;0,001859555;0,640681728;0,998364983;DERMASON
27760;618,33;221,8992881;159,8084343;1,388533022;0,693782563;28162;188,0030047;0,73270515;0,985725446;0,912407171;0,84724474;0,00799349;0,00254069;0,717823649;0,996721841;DERMASON
36593;707,994;268,9312389;173,4317207;1,550646201;0,764273348;36923;215,8510011;0,767390165;0,991062481;0,917378854;0,802625243;0,007349254;0,00188137;0,644207281;0,998937573;DERMASON
26593;603,549;222,267753;152,5197646;1,45730459;0,727414482;26901;184,0088563;0,777664054;0,988550612;0,917386042;0,827870232;0,00835813;0,002421798;0,685369122;0,998791567;DERMASON
28749;626,105;229,6698895;159,9659553;1,435742306;0,717553085;29085;191,322669;0,715184835;0,988447653;0,921591081;0,833033313;0,007988796;0,00237307;0,693944501;0,996325478;DERMASON
25135;607,531;229,8754823;139,8878933;1,64328361;0,793524977;25611;178,8934766;0,671879177;0,981414236;0,855759772;0,778219037;0,009145633;0,002069193;0,60562487;0,995213423;DERMASON
34260;674,024;234,0035746;187,3058915;1,249312409;0,599412484;34667;208,8568572;0,737869096;0,988259728;0,947646802;0,892537037;0,006830227;0,002673744;0,796622363;0,995230204;DERMASON
33096;672,63;254,9744645;165,7613652;1,538202006;0,759840388;33371;205,2781917;0,793802317;0,991759312;0,919248448;0,805093138;0,007704087;0,001996574;0,64817496;0,997024024;DERMASON
31855;664,685;251,8856928;161,2512721;1,562069492;0,768227959;32169;201,3927648;0,718360996;0,99023905;0,906057411;0,79954031;0,007907258;0,001993274;0,639264707;0,998575895;DERMASON
32942;674,93;247,0960351;169,9765205;1,453706868;0,725808707;33368;204,8000417;0,77854982;0,987233277;0,908745685;0,828827713;0,007500942;0,002183497;0,686955378;0,998631751;DERMASON
38553;732,761;281,6122005;174,6184563;1,612728726;0,784548794;39006;221,5563228;0,697728712;0,988386402;0,902284193;0,786742628;0,007304547;0,00172625;0,618963963;0,998220964;DERMASON
40166;742,872;282,6189876;181,3420961;1,558485281;0,76699869;40466;226,1436259;0,745928278;0,992586369;0,914619527;0,800171382;0,007036274;0,001779322;0,640274241;0,99785798;DERMASON
30409;642,868;236,4930792;163,9142466;1,442785384;0,720837813;30787;196,7687509;0,73364858;0,98772209;0,924630863;0,832027523;0,007777075;0,002299042;0,692269799;0,998796748;DERMASON
28122;640,318;248,9921126;145,372383;1,712788272;0,811866351;28556;189,2248464;0,740461834;0,984801793;0,861915413;0,759963215;0,008853997;0,001821753;0,577544088;0,98921074;DERMASON
29921;652,57;245,9319302;155,3999689;1,58257387;0,775064573;30344;195,1835045;0,693900742;0,986059847;0,882941153;0,793648488;0,008219375;0,002011552;0,629877922;0,99682834;DERMASON
29893;646,44;240,1605962;158,8738063;1,511643749;0,749917353;30316;195,092157;0,761217214;0,986046972;0,898923891;0,812340409;0,008034008;0,002158064;0,65989694;0,997529085;DERMASON
36926;716,403;262,2363601;179,6527043;1,459685013;0,72846849;37348;216,8309098;0,796488428;0,988700868;0,904122626;0,826852957;0,007101673;0,00204764;0,683685812;0,997965934;DERMASON
39545;730,923;265,8705858;189,8815075;1,400192095;0,699954213;39902;224,3886312;0,727732794;0,99105308;0,930161131;0,843976894;0,006723242;0,002104169;0,712296997;0,997352625;DERMASON
31040;661,234;248,6290777;159,5083561;1,558721335;0,767079971;31424;198,7997874;0,74699781;0,987780041;0,892115785;0,799583819;0,008009957;0,002019603;0,639334283;0,996543987;DERMASON
36481;702,701;264,5266805;175,9062947;1,503793147;0,746856645;36776;215,5204209;0,804858139;0,991978464;0,928400692;0,814739823;0,007251081;0,001970871;0,66380098;0,998219364;DERMASON
33478;679,068;249,7409809;171,0499395;1,460047175;0,728628263;33879;206,4594718;0,711193253;0,988163759;0,912310846;0,826694406;0,007459854;0,002149265;0,68342364;0,997830755;DERMASON
35184;697,535;262,9989711;170,6002761;1,541609293;0,761067417;35620;211,6545774;0,707571644;0,987759686;0,908705315;0,804773405;0,007474959;0,001934118;0,647660233;0,998439034;DERMASON
35762;704,422;269,095698;169,5759021;1,586874636;0,776457596;36156;213,3860178;0,759649086;0,989102777;0,905661364;0,792974468;0,007524627;0,001835277;0,628808506;0,99784027;DERMASON
20420;524,932;183,601165;141,8862155;1,294002834;0,634654708;20684;161,2437642;0,790186518;0,987236511;0,931235461;0,878228437;0,008991242;0,003299358;0,771285188;0,99804522;DERMASON
30579;653,591;243,5735419;160,1447908;1,520958257;0,753471787;30925;197,3179972;0,808177181;0,988811641;0,899541111;0,810096186;0,007965386;0,002116084;0,65625583;0,998137724;DERMASON
40477;746,764;278,4408787;185,5103759;1,500945041;0,745731219;40823;227,0174378;0,783223684;0,991524386;0,912118857;0,815316482;0,00687899;0,001875035;0,664740966;0,997739657;DERMASON
27306;608,784;225,4924114;154,595717;1,458594169;0,727986314;27648;186,4593227;0,801491092;0,987630208;0,925851832;0,826898437;0,00825798;0,002381564;0,683761026;0,997329846;DERMASON
28111;615,128;226,218922;158,5212718;1,427057198;0,713414034;28391;189,1878348;0,787422969;0,99013772;0,933587798;0,836304201;0,008047345;0,002428228;0,699404717;0,998090535;DERMASON
27998;615,426;228,0066779;156,5950636;1,456027238;0,726846129;28329;188,8072053;0,787566807;0,98831586;0,928934715;0,828077524;0,008143677;0,002362024;0,685712386;0,998415911;DERMASON
25376;585,844;218,6013886;148,0207919;1,476828936;0,735866639;25642;179,7490659;0,765998551;0,989626394;0,929114113;0,822268637;0,008614494;0,002429206;0,676125712;0,998522015;DERMASON
28591;618,247;214,6012528;170,5188635;1,258519136;0,607153372;28989;190,796205;0,749436435;0,986270654;0,939972557;0,889073118;0,007505902;0,002892894;0,790451009;0,994797721;DERMASON
34173;690,141;258,3663847;168,8288369;1,530345109;0,756971943;34544;208,5915026;0,71749811;0,989260074;0,901607079;0,807347685;0,007560542;0,001981413;0,651810285;0,997494681;DERMASON
39529;738,594;263,6985495;191,0583835;1,380198789;0,689239784;40066;224,3432325;0,734112097;0,986597115;0,910571684;0,850756415;0,006671015;0,002155721;0,723786477;0,998969219;DERMASON
27638;632,058;243,7900273;144,5519325;1,68652209;0,805249441;27962;187,5894308;0,745200604;0,988412846;0,86936592;0,769471306;0,008820827;0,001907475;0,592086091;0,998566272;DERMASON
28331;622,193;234,1920111;154,653152;1,514304804;0,750941236;28593;189,9266952;0,747362034;0,990836918;0,91964778;0,81098708;0,008266281;0,002205696;0,657700043;0,995958336;DERMASON
24690;582,536;216,1267656;145,8755735;1,481582971;0,737860027;25006;177,3028042;0,737102938;0,987363033;0,914293043;0,820364862;0,008753615;0,002445656;0,672998506;0,997103126;DERMASON
25613;610,307;232,4110344;140,6719035;1,652149638;0,796018683;25947;180,5865013;0,718678975;0,987127606;0,864119113;0,777013457;0,009073948;0,002040282;0,603749913;0,9974852;DERMASON
29709;649,795;240,337716;157,6330868;1,524665417;0,754863776;30099;194,490806;0,798435862;0,987042759;0,884189121;0,809239637;0,008089728;0,002140042;0,65486879;0,998455797;DERMASON
27718;619,207;241,4001098;146,5656302;1,647044463;0,79458865;28001;187,8607295;0,724085684;0,989893218;0,90844793;0,778213107;0,008709146;0,001970378;0,60561564;0,997475887;DERMASON
29495;636,061;233,8000818;160,9328052;1,452780752;0,725392842;29825;193,7890615;0,73392555;0,988935457;0,916137645;0,828866526;0,00792677;0,002307886;0,687019718;0,998089022;DERMASON
30074;645,524;234,3922644;164,0119974;1,429116578;0,714404478;30430;195,6819002;0,718442427;0,988301019;0,90693523;0,834847945;0,007793851;0,002335401;0,696971091;0,99605294;DERMASON
33785;688,946;263,5970701;163,4553003;1,612655384;0,784526505;34226;207,4039489;0,780903291;0,987115059;0,894465144;0,786821905;0,007802192;0,0018446;0,61908871;0,998376742;DERMASON
26437;601,896;226,3481201;149,2375199;1,516697143;0,751855947;26767;183,4683456;0,788646262;0,987671386;0,917020661;0,810558292;0,008561793;0,00227972;0,657004745;0,99647722;DERMASON
